"Date","Price","Open","High","Low","Vol.","Change %"
"08/07/2020","12,765.8","12,655.7","12,766.0","12,650.7","","0.29%"
"08/06/2020","12,729.2","12,708.5","12,729.3","12,659.3","","-0.02%"
"08/05/2020","12,731.6","12,713.7","12,750.0","12,710.2","","0.95%"
"08/04/2020","12,612.1","12,548.9","12,612.5","12,532.6","","0.60%"
"08/03/2020","12,536.8","12,513.2","12,562.2","12,470.9","","0.58%"
"07/31/2020","12,465.0","12,509.3","12,509.3","12,320.7","","-0.54%"
"07/30/2020","12,533.3","12,491.5","12,544.8","12,393.8","","-1.08%"
"07/29/2020","12,669.6","12,533.5","12,688.7","12,533.5","","1.43%"
"07/28/2020","12,491.2","12,515.8","12,563.5","12,482.3","","-0.49%"
"07/27/2020","12,553.1","12,481.0","12,556.6","12,444.5","","0.73%"
"07/24/2020","12,461.8","12,488.7","12,522.2","12,427.7","","-0.39%"
"07/23/2020","12,510.9","12,567.2","12,617.2","12,459.1","","-0.46%"
"07/22/2020","12,569.1","12,508.7","12,579.0","12,480.7","","0.48%"
"07/21/2020","12,508.7","12,492.1","12,570.7","12,482.0","","0.93%"
"07/20/2020","12,393.0","12,413.1","12,432.8","12,352.7","","-0.08%"
"07/17/2020","12,402.7","12,395.8","12,427.5","12,339.9","","0.43%"
"07/16/2020","12,350.1","12,310.2","12,381.4","12,295.7","","-0.33%"
"07/15/2020","12,391.3","12,377.6","12,419.8","12,309.3","","1.53%"
"07/14/2020","12,204.2","11,989.4","12,215.1","11,963.5","","1.58%"
"07/13/2020","12,014.7","12,159.8","12,242.7","12,001.0","","-0.50%"
"07/10/2020","12,075.6","11,935.3","12,079.1","11,906.2","","1.23%"
"07/09/2020","11,928.6","12,089.2","12,103.2","11,831.0","","-1.31%"
"07/08/2020","12,086.4","12,023.6","12,095.2","11,971.9","","0.80%"
"07/07/2020","11,990.1","12,056.2","12,108.0","11,979.8","","-1.40%"
"07/06/2020","12,160.0","12,181.3","12,218.2","12,114.3","","1.41%"
"07/02/2020","11,991.5","12,088.7","12,138.8","11,970.8","","0.76%"
"07/01/2020","11,901.5","11,907.8","11,982.2","11,858.8","","0.06%"
"06/30/2020","11,893.8","11,736.8","11,935.0","11,724.6","","0.99%"
"06/29/2020","11,777.1","11,683.1","11,777.6","11,605.5","","1.49%"
"06/26/2020","11,604.4","11,796.4","11,814.0","11,578.8","","-2.20%"
"06/25/2020","11,865.1","11,680.4","11,866.2","11,640.0","","1.18%"
"06/24/2020","11,726.5","11,956.3","11,961.6","11,650.9","","-2.91%"
"06/23/2020","12,077.7","12,157.4","12,176.4","12,068.1","","0.41%"
"06/22/2020","12,028.9","11,963.3","12,045.6","11,907.2","","0.41%"
"06/19/2020","11,980.1","12,240.3","12,240.3","11,947.0","","-0.77%"
"06/18/2020","12,072.6","11,994.5","12,110.2","11,984.7","","-0.12%"
"06/17/2020","12,086.5","12,193.4","12,202.6","12,068.2","","-0.62%"
"06/16/2020","12,161.5","12,304.1","12,318.8","11,993.0","","1.83%"
"06/15/2020","11,942.9","11,565.8","11,997.6","11,525.4","","0.64%"
"06/12/2020","11,867.2","11,999.5","12,030.9","11,640.6","","1.78%"
"06/11/2020","11,659.2","12,090.1","12,099.2","11,636.0","","-6.35%"
"06/10/2020","12,449.2","12,616.6","12,628.9","12,431.6","","-1.35%"
"06/09/2020","12,619.5","12,635.6","12,682.7","12,578.5","","-1.69%"
"06/08/2020","12,836.6","12,734.5","12,836.7","12,688.5","","1.54%"
"06/05/2020","12,641.4","12,641.0","12,752.1","12,600.7","","2.88%"
"06/04/2020","12,287.0","12,236.7","12,328.5","12,202.4","","-0.12%"
"06/03/2020","12,302.2","12,175.1","12,329.3","12,175.1","","2.12%"
"06/02/2020","12,046.4","11,900.2","12,046.4","11,900.2","","1.23%"
"06/01/2020","11,900.2","11,799.9","11,928.8","11,781.9","","0.82%"
"05/29/2020","11,803.0","11,751.0","11,817.4","11,645.7","","-0.02%"
"05/28/2020","11,804.9","11,935.9","11,939.7","11,783.2","","-0.28%"
"05/27/2020","11,837.5","11,787.6","11,837.5","11,602.4","","2.02%"
"05/26/2020","11,603.0","11,636.5","11,677.0","11,590.3","","2.39%"
"05/22/2020","11,332.0","11,325.1","11,333.6","11,247.3","","-0.17%"
"05/21/2020","11,351.6","11,393.9","11,447.3","11,287.4","","-0.60%"
"05/20/2020","11,420.0","11,408.6","11,477.3","11,384.4","","1.52%"
"05/19/2020","11,249.0","11,374.2","11,409.7","11,248.5","","-1.34%"
"05/18/2020","11,402.2","11,282.9","11,454.4","11,282.9","","4.16%"
"05/15/2020","10,947.3","10,927.4","10,968.2","10,817.1","","0.18%"
"05/14/2020","10,927.4","10,661.9","10,927.9","10,551.5","","0.90%"
"05/13/2020","10,829.4","11,035.2","11,038.4","10,747.8","","-2.05%"
"05/12/2020","11,055.6","11,332.4","11,343.4","11,055.6","","-2.00%"
"05/11/2020","11,281.4","11,244.2","11,345.4","11,205.4","","-0.64%"
"05/08/2020","11,354.3","11,281.3","11,360.1","11,237.5","","2.09%"
"05/07/2020","11,121.7","11,140.9","11,228.2","11,109.6","","1.11%"
"05/06/2020","11,000.0","11,196.9","11,204.5","11,000.0","","-1.22%"
"05/05/2020","11,135.4","11,189.0","11,259.2","11,124.7","","0.72%"
"05/04/2020","11,056.3","10,965.8","11,062.0","10,900.4","","-0.02%"
"05/01/2020","11,058.6","11,158.9","11,187.8","11,011.5","","-2.76%"
"04/30/2020","11,372.3","11,473.2","11,492.9","11,326.2","","-2.12%"
"04/29/2020","11,618.2","11,546.4","11,675.3","11,513.1","","2.64%"
"04/28/2020","11,319.7","11,462.4","11,481.3","11,272.8","","0.49%"
"04/27/2020","11,264.8","11,106.0","11,301.3","11,087.0","","2.24%"
"04/24/2020","11,017.9","11,000.7","11,050.0","10,868.9","","0.93%"
"04/23/2020","10,916.7","10,961.2","11,099.0","10,905.8","","0.07%"
"04/22/2020","10,908.6","10,920.0","10,955.5","10,844.8","","1.89%"
"04/21/2020","10,706.4","10,763.7","10,861.8","10,667.3","","-2.70%"
"04/20/2020","11,003.9","11,016.9","11,181.8","10,985.1","","-1.82%"
"04/17/2020","11,208.3","11,101.3","11,231.3","11,030.4","","3.61%"
"04/16/2020","10,818.0","10,882.8","10,891.7","10,718.1","","-0.24%"
"04/15/2020","10,843.9","10,862.0","10,903.1","10,761.0","","-2.94%"
"04/14/2020","11,172.2","11,151.2","11,241.2","11,064.6","","2.03%"
"04/13/2020","10,949.5","11,136.6","11,136.6","10,817.1","","-1.68%"
"04/09/2020","11,136.6","11,070.3","11,272.5","11,019.8","","2.15%"
"04/08/2020","10,902.6","10,641.5","10,940.0","10,538.6","","3.47%"
"04/07/2020","10,537.0","10,894.2","10,912.6","10,534.7","","0.21%"
"04/06/2020","10,515.2","10,264.1","10,560.7","10,233.0","","6.42%"
"04/03/2020","9,880.6","10,012.5","10,075.9","9,774.2","","-1.81%"
"04/02/2020","10,062.4","9,815.3","10,142.0","9,813.5","","2.21%"
"04/01/2020","9,844.9","9,917.3","10,029.0","9,766.8","","-4.44%"
"03/31/2020","10,301.9","10,387.7","10,499.8","10,237.2","","-1.27%"
"03/30/2020","10,434.7","10,238.1","10,455.8","10,131.6","","2.43%"
"03/27/2020","10,187.2","10,135.7","10,449.2","10,064.5","","-3.31%"
"03/26/2020","10,536.3","10,060.5","10,556.9","10,060.5","","5.77%"
"03/25/2020","9,961.4","9,749.8","10,303.9","9,591.7","","3.14%"
"03/24/2020","9,658.3","9,276.6","9,672.0","9,276.6","","10.04%"
"03/23/2020","8,777.4","9,014.6","9,053.5","8,664.9","","-3.90%"
"03/20/2020","9,133.2","9,577.9","9,676.9","9,108.1","","-3.47%"
"03/19/2020","9,461.3","9,313.8","9,622.2","9,048.4","","0.82%"
"03/18/2020","9,384.6","9,562.5","9,666.6","8,953.6","","-6.75%"
"03/17/2020","10,063.4","9,726.2","10,154.2","9,484.6","","5.18%"
"03/16/2020","9,567.5","10,852.0","10,852.0","9,559.2","","-11.84%"
"03/13/2020","10,852.0","10,445.4","10,852.0","10,060.4","","7.86%"
"03/12/2020","10,060.8","10,466.7","10,646.9","10,054.5","","-9.99%"
"03/11/2020","11,177.3","11,523.9","11,523.9","11,053.8","","-5.22%"
"03/10/2020","11,793.3","11,635.2","11,794.0","11,246.5","","4.38%"
"03/09/2020","11,298.4","11,748.6","11,748.6","11,240.8","","-8.53%"
"03/06/2020","12,352.0","12,593.0","12,593.0","12,106.7","","-1.91%"
"03/05/2020","12,593.0","12,740.9","12,786.6","12,489.8","","-3.21%"
"03/04/2020","13,010.0","12,696.6","13,011.5","12,673.9","","3.73%"
"03/03/2020","12,542.7","12,845.1","13,015.7","12,432.5","","-2.22%"
"03/02/2020","12,828.0","12,441.4","12,830.1","12,316.2","","3.61%"
"02/28/2020","12,381.0","12,547.2","12,547.2","12,024.5","","-1.32%"
"02/27/2020","12,547.2","12,841.4","12,977.2","12,545.0","","-3.83%"
"02/26/2020","13,046.6","13,194.3","13,323.3","13,041.9","","-0.74%"
"02/25/2020","13,143.7","13,570.2","13,582.7","13,110.1","","-2.88%"
"02/24/2020","13,534.1","13,654.0","13,654.0","13,493.7","","-3.16%"
"02/21/2020","13,975.8","14,014.6","14,014.6","13,931.1","","-0.61%"
"02/20/2020","14,061.5","14,061.0","14,104.9","13,955.8","","-0.18%"
"02/19/2020","14,087.1","14,077.5","14,116.0","14,066.2","","0.34%"
"02/18/2020","14,039.0","14,047.9","14,072.7","13,990.7","","-0.41%"
"02/14/2020","14,097.3","14,104.8","14,110.2","14,046.6","","-0.01%"
"02/13/2020","14,099.0","14,069.2","14,132.9","14,049.1","","-0.27%"
"02/12/2020","14,137.0","14,117.8","14,148.2","14,108.5","","0.59%"
"02/11/2020","14,054.1","13,984.5","14,100.3","13,984.5","","0.50%"
"02/10/2020","13,984.5","13,904.0","13,984.5","13,899.5","","0.38%"
"02/07/2020","13,931.9","13,987.5","13,987.5","13,912.0","","-0.73%"
"02/06/2020","14,035.0","14,066.9","14,069.3","14,023.5","","0.07%"
"02/05/2020","14,024.9","13,964.0","14,029.9","13,947.6","","1.17%"
"02/04/2020","13,862.8","13,826.1","13,920.6","13,826.1","","1.35%"
"02/03/2020","13,677.9","13,655.9","13,765.3","13,655.9","","0.47%"
"01/31/2020","13,614.1","13,783.8","13,788.2","13,573.0","","-1.79%"
"01/30/2020","13,861.9","13,745.2","13,869.6","13,699.8","","0.13%"
"01/29/2020","13,843.8","13,912.8","13,922.4","13,843.8","","-0.24%"
"01/28/2020","13,877.6","13,812.6","13,913.6","13,798.3","","0.78%"
"01/27/2020","13,769.6","13,746.6","13,826.4","13,742.0","","-1.49%"
"01/24/2020","13,978.5","14,120.0","14,120.0","13,920.6","","-0.88%"
"01/23/2020","14,102.0","14,064.3","14,109.6","14,003.3","","-0.06%"
"01/22/2020","14,110.2","14,147.9","14,168.2","14,104.1","","0.00%"
"01/21/2020","14,110.0","14,126.1","14,153.0","14,102.4","","-0.52%"
"01/17/2020","14,183.2","14,168.1","14,183.3","14,156.4","","0.29%"
"01/16/2020","14,141.8","14,103.5","14,142.3","14,094.9","","0.63%"
"01/15/2020","14,053.2","14,022.3","14,089.9","14,021.2","","0.11%"
"01/14/2020","14,037.1","14,024.2","14,068.6","14,005.6","","-0.04%"
"01/13/2020","14,042.6","13,980.5","14,042.6","13,963.9","","0.61%"
"01/10/2020","13,958.0","14,018.1","14,021.6","13,941.5","","-0.28%"
"01/09/2020","13,997.6","13,974.1","14,004.4","13,960.2","","0.45%"
"01/08/2020","13,934.4","13,897.0","13,986.7","13,896.6","","0.26%"
"01/07/2020","13,898.5","13,911.2","13,923.5","13,880.5","","-0.31%"
"01/06/2020","13,941.8","13,856.7","13,943.3","13,852.7","","0.18%"
"01/03/2020","13,917.0","13,877.5","13,950.7","13,870.7","","-0.61%"
"01/02/2020","14,002.5","13,913.0","14,003.4","13,913.0","","0.64%"
